enzymes	genes	shortNames	MWs	subSystems	Std	HiT	LpH	Osm
W0T9G3	KLMA_30136	KLMA_30136	52.82564	Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism	NaN	0.000591768972934528	0.000172106436408969	0.000684305722545935
W0T9G9	KLMA_30403	KLMA_30403	97.78531	Glutathione metabolism	0.000628399869075509	0.000642146797632514	0.00137614529942527	0.000784405703170457
W0T9I2	KLMA_30418	KLMA_30418	59.19616	Biosynthesis of unsaturated fatty acids	NaN	NaN	NaN	NaN
W0T9I5	KLMA_20296	KLMA_20296	39.38427	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	NaN	NaN	NaN	NaN
W0T9K9	KLMA_40268	KLMA_40268	24.53756	Nicotinate and nicotinamide metabolism	NaN	NaN	NaN	NaN
W0T9L0	KLMA_40081	KLMA_40081	64.99355	Purine metabolism // Purine metabolism // Purine metabolism	0.00134241474326611	0.00116563219548663	0.00171556581358125	0.00158396933270245
W0T9L1	KLMA_30196	KLMA_30196	66.44683	Selenocompound metabolism // Aminoacyl-tRNA biosynthesis	NaN	NaN	NaN	NaN
W0T9M1	KLMA_30211	KLMA_30211	44.01214	Aminoacyl-tRNA biosynthesis	7.93349642994371e-05	0.000118283219902742	0.000371581631869842	2.88978858111176e-05
W0T9M7	KLMA_20331	KLMA_20331	43.0632	Galactose metabolism // Galactose metabolism	2.77852785719009e-05	NaN	NaN	NaN
W0T9N5	KLMA_30468	KLMA_30468	50.77359	Porphyrin and chlorophyll metabolism	NaN	NaN	NaN	NaN
W0T9P8	KLMA_40126	KLMA_40126	25.67219	N-Glycan biosynthesis // N-Glycan biosynthesis	NaN	NaN	NaN	NaN
W0T9R1	KLMA_20351	KLMA_20351	61.74021	Porphyrin and chlorophyll metabolism	NaN	NaN	NaN	NaN
W0T9R9	KLMA_40338	KLMA_40338	32.33723	Histidine metabolism	7.88417219138084e-05	NaN	6.85883763453803e-05	0.000119856340098675
W0T9S4	KLMA_40343	KLMA_40343	30.9579	Amino sugar and nucleotide sugar metabolism // Amino sugar and nucleotide sugar metabolism	9.03416169525513e-05	0.000137192563238433	6.68137490151174e-05	7.73630514523737e-05
W0T9T0	KLMA_40161	KLMA_40161	174.46253	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	0.000425793791759096	0.00026859142876802	0.000496444762117565	0.000327052794513003
W0T9T1	KLMA_30281	KLMA_30281	57.68682	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism	3.25670975049128e-05	NaN	1.2037371763302e-05	NaN
W0T9U4	KLMA_40368	KLMA_40368	41.54018	Lysine biosynthesis // Lysine biosynthesis	0.000358013194640433	NaN	0.000286176486367706	0.000659745577726426
W0T9U5	KLMA_40176	KLMA_40176	170.55709	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0T9V3	KLMA_40378	KLMA_40378	56.32611	beta-Alanine metabolism // beta-Alanine metabolism	NaN	NaN	NaN	NaN
W0T9W1	KLMA_40191	KLMA_40191	91.83937	Aminoacyl-tRNA biosynthesis	0.00036869113581021	0.000431003878630305	0.000525111806046352	0.000537584358087713
W0T9W3	KLMA_40388	KLMA_40388	39.49617	Glycolysis / Gluconeogenesis // Fructose and mannose metabolism // Carbon fixation in photosynthetic organisms // Methane metabolism // Glycolysis / Gluconeogenesis // Fructose and mannose metabolism // Methane metabolism	0.00336505523394521	0.00414317589403103	0.00308888696116228	0.00441350519326792
W0T9X0	KLMA_30523	KLMA_30523	21.00267	Riboflavin metabolism	NaN	NaN	NaN	NaN
W0T9Z2	KLMA_40418	KLMA_40418	45.68512	Terpenoid backbone biosynthesis	NaN	NaN	NaN	NaN
W0T9Z7	KLMA_30341	KLMA_30341	84.06118	Steroid biosynthesis	NaN	NaN	NaN	NaN
W0TA03	KLMA_20466	KLMA_20466	69.74989	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	0.000915781245212457	0.000670211436160677	0.000860823614566743	0.000742474637008945
W0TA07	KLMA_40231	KLMA_40231	189.3823	Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	NaN	NaN	NaN
W0TA08	KLMA_20471	KLMA_20471	114.45439	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	1.33825756151139e-05	2.17422907269878e-05	5.13532875778943e-05	NaN
W0TA32	KLMA_30588	KLMA_30588	60.87848	Purine metabolism // Purine metabolism	NaN	NaN	NaN	NaN
W0TA38	KLMA_40468	KLMA_40468	8.26353	Oxidative phosphorylation	NaN	NaN	NaN	NaN
W0TA54	KLMA_40488	KLMA_40488	45.04498	Purine metabolism	NaN	NaN	NaN	NaN
W0TA74	KLMA_30421	KLMA_30421	70.17258	Naphthalene degradation // Naphthalene degradation // Naphthalene degradation // Naphthalene degradation	1.92150052537256e-05	NaN	NaN	NaN
W0TA77	KLMA_30426	KLMA_30426	64.41972	Sphingolipid metabolism	NaN	9.56095316063372e-06	NaN	NaN
W0TA79	KLMA_20551	KLMA_20551	60.31667	Steroid biosynthesis	NaN	0.000202120106036386	0.00014653988214802	0.00014653988214802
W0TA80	KLMA_30643	KLMA_30643	47.92321	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	NaN	NaN	NaN	NaN
W0TA84	KLMA_40523	KLMA_40523	128.76443	Other reactions	3.37749922794052e-05	3.95239455552838e-05	5.31507277071732e-05	7.82718767704735e-05
W0TA94	KLMA_20566	KLMA_20566	35.64232	Thiamine metabolism // Thiamine metabolism	NaN	NaN	NaN	NaN
W0TAB0	KLMA_30456	KLMA_30456	76.62374	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	4.45834747999356e-06	NaN	3.55925880880182e-05	NaN
W0TAB1	KLMA_20586	KLMA_20586	33.75335	Transport reactions (diffusion) // Transport reactions (diffusion)	NaN	NaN	NaN	NaN
W0TAB3	KLMA_40301	KLMA_40301	19.44059	Cysteine and methionine metabolism // Other reactions // Cysteine and methionine metabolism // Other reactions	9.85746180956361e-06	NaN	2.57065554551811e-05	NaN
W0TAB5	KLMA_30461	KLMA_30461	50.82341	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	NaN	NaN	NaN	NaN
W0TAD9	KLMA_40583	KLMA_40583	62.56311	Pyruvate metabolism	NaN	NaN	NaN	NaN
W0TAE4	KLMA_40588	KLMA_40588	66.16681	Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation	NaN	NaN	NaN	NaN
W0TAF5	KLMA_20626	KLMA_20626	16.79759	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TAG0	KLMA_30491	KLMA_30491	57.19313	Glycine, serine and threonine metabolism	0.000415998639387822	0.00055252532209566	0.000461605567399733	0.0005373405253955
W0TAG1	KLMA_40361	KLMA_40361	49.00428	Transport reactions (diffusion) // Transport reactions (diffusion)	NaN	NaN	NaN	NaN
W0TAG2	KLMA_30728	KLMA_30728	63.19737	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	NaN	NaN	NaN	NaN
W0TAI6	KLMA_40391	KLMA_40391	40.35484	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	0.00020024480967095	NaN	0.000123932712669241	7.65093161335976e-05
W0TAK3	KLMA_40044	KLMA_40044	37.7501	Glycerophospholipid metabolism	NaN	NaN	NaN	NaN
W0TAL0	KLMA_30526	KLMA_30526	36.13646	Porphyrin and chlorophyll metabolism	4.98652126907782e-05	NaN	1.75799172391531e-05	NaN
W0TAL6	KLMA_40426	KLMA_40426	50.10707	Zeatin biosynthesis // Zeatin biosynthesis // Zeatin biosynthesis // Zeatin biosynthesis	NaN	NaN	NaN	NaN
W0TAL8	KLMA_20691	KLMA_20691	74.36072	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	0.000534273421111944	0.000927307003660954	0.000513598353578694	0.00050158348969108
W0TAM2	KLMA_50038	KLMA_50038	24.08026	Histidine metabolism // Histidine metabolism	NaN	NaN	NaN	NaN
W0TAM6	KLMA_40436	KLMA_40436	53.96421	Steroid biosynthesis	0.00022429999698223	0.00022429999698223	NaN	NaN
W0TAN2	KLMA_50048	KLMA_50048	97.08935	Pyrimidine metabolism	NaN	NaN	NaN	NaN
W0TAN7	KLMA_30556	KLMA_30556	64.89347	Alanine, aspartate and glutamate metabolism // beta-Alanine metabolism	0.000593230021436122	0.00187879842501625	0.000887406733334909	0.000804235962570554
W0TAQ9	KLMA_40471	KLMA_40471	29.93741	N-Glycan biosynthesis	0.000126558663029669	0.000135016700568046	0.00025696375440966	6.57651340894229e-05
W0TAR1	KLMA_20731	KLMA_20731	20.90567	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TAR2	KLMA_50073	KLMA_50073	35.34732	Sphingolipid metabolism	NaN	NaN	NaN	NaN
W0TAS3	KLMA_40486	KLMA_40486	88.68874	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	4.61423812022966e-06	1.18601651025389e-05	3.32888748599325e-05	1.09941093978276e-05
W0TAS9	KLMA_40491	KLMA_40491	38.72669	Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism	0.000339619575005237	0.000380116760741202	0.000165965575405181	0.00018155285263569
W0TAT2	KLMA_20751	KLMA_20751	59.08834	Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	NaN	NaN	NaN
W0TAT4	KLMA_40124	KLMA_40124	40.63935	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	8.13084992079275e-05	NaN	NaN	NaN
W0TAU7	KLMA_40511	KLMA_40511	6.55462	Oxidative phosphorylation // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TAV5	KLMA_50113	KLMA_50113	178.29119	Purine metabolism // Purine metabolism	1.96106852351998e-05	NaN	NaN	4.84802805185205e-05
W0TAV6	KLMA_30631	KLMA_30631	44.71401	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	0.00135775913068462	0.000637725798785989	0.00135094870587126	0.00163887596828005
W0TAW0	KLMA_40526	KLMA_40526	228.04198	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Biotin metabolism // Biotin metabolism // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Biotin metabolism // Biotin metabolism	0.00329941997570313	0.00277603613346037	0.0028449980084218	0.00308934156689532
W0TAW2	KLMA_50118	KLMA_50118	149.77803	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TAW6	KLMA_30641	KLMA_30641	32.08148	Cyanoamino acid metabolism	0.000317835314094515	0.000366647994817919	0.00051951086096288	0.000379490513787109
W0TAX9	KLMA_20796	KLMA_20796	36.02948	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis	NaN	NaN	NaN	NaN
W0TAY5	KLMA_40179	KLMA_40179	72.52515	Glycerolipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	3.34568824330063e-05	1.25953968300927e-05	NaN
W0TAY6	KLMA_40556	KLMA_40556	21.48743	Purine metabolism	0.000162397415767311	0.00021462896680275	0.00028283225421018	0.000278154636897184
W0TAZ1	KLMA_30671	KLMA_30671	42.14071	Steroid biosynthesis	0.000413364708113812	0.00079653464288762	0.000376028467990861	0.000225036113606846
W0TAZ2	KLMA_20811	KLMA_20811	48.94514	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	NaN	NaN	NaN	0.000255539173970804
W0TAZ8	KLMA_40571	KLMA_40571	20.74516	Purine metabolism	0.00013251276060952	NaN	NaN	2.53835764315471e-05
W0TB39	KLMA_40244	KLMA_40244	168.73382	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TB47	KLMA_50178	KLMA_50178	47.77211	Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism	0.000165693984247404	0.000327500943036084	NaN	0.000266215008137383
W0TB52	KLMA_40259	KLMA_40259	62.33874	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	0.000281730177003622	0.000148462914764571	0.000206642321964105	0.000314293816517485
W0TB58	KLMA_50193	KLMA_50193	63.6057	Fructose and mannose metabolism // Fructose and mannose metabolism // Other reactions	NaN	3.85834444553503e-05	NaN	3.24868271672788e-05
W0TB73	KLMA_30024	KLMA_30024	43.87309	Other reactions // Other reactions	0.000215440310818446	NaN	3.03646160591463e-05	4.40917139046142e-05
W0TB76	KLMA_40047	KLMA_40047	45.11714	Cysteine and methionine metabolism // Cysteine and methionine metabolism	NaN	NaN	NaN	NaN
W0TB78	KLMA_30029	KLMA_30029	54.23226	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	0.000145521883748716	0.000140253158530443	0.000176154119463781	0.000155628701699151
W0TB79	KLMA_50036	KLMA_50036	32.08578	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	NaN	NaN	7.5718837304196e-05	NaN
W0TB82	KLMA_30034	KLMA_30034	145.77645	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TBA6	KLMA_50258	KLMA_50258	52.66859	Fructose and mannose metabolism // Other reactions	0.00010060724197135	NaN	NaN	4.63647222405463e-05
W0TBB3	KLMA_50071	KLMA_50071	88.65332	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	NaN	NaN	NaN	NaN
W0TBC0	KLMA_50076	KLMA_50076	38.64453	Cysteine and methionine metabolism // Cysteine and methionine metabolism	NaN	4.37364545435507e-05	NaN	NaN
W0TBC3	KLMA_30089	KLMA_30089	49.67892	Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	NaN	NaN	NaN
W0TBC6	KLMA_40102	KLMA_40102	37.10901	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Phenylalanine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	0.00204368072846286	0.00437232051003898	0.00280202216235819	0.00233556944542782
W0TBC7	KLMA_50283	KLMA_50283	147.43232	Purine metabolism	0.000348954516044067	0.000361644255188097	0.000515203980369631	0.000683362871462639
W0TBD2	KLMA_40107	KLMA_40107	41.04947	Phenylalanine, tyrosine and tryptophan biosynthesis	NaN	7.42546706373841e-05	4.37956028599113e-05	0.000128509210389814
W0TBD3	KLMA_30099	KLMA_30099	62.27648	Pentose phosphate pathway // Streptomycin biosynthesis // Pentose phosphate pathway // Streptomycin biosynthesis	0.000631649898047967	NaN	0.00125562973083132	0.00161668961594721
W0TBE8	KLMA_40122	KLMA_40122	74.59271	Aminoacyl-tRNA biosynthesis	0.000277220167211744	0.000273721532202499	0.000546756419149269	0.000430716298772451
W0TBF3	KLMA_40309	KLMA_40309	24.41589	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TBF6	KLMA_30124	KLMA_30124	20.0973	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	0.000104604644995773	6.06880722938681e-05	8.8222441290592e-05	0.000128866156167066
W0TBH4	KLMA_40147	KLMA_40147	101.8189	Transport reactions (diffusion) // Transport reactions (diffusion)	NaN	NaN	NaN	NaN
W0TBH5	KLMA_50333	KLMA_50333	113.24758	Nitrogen metabolism // Nitrogen metabolism // Glycine, serine and threonine metabolism	0.000315830794103519	0.000469490874541986	0.000301490455274618	0.00067996662614323
W0TBI1	KLMA_30149	KLMA_30149	46.88284	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Glutathione metabolism // Glutathione metabolism	0.0019685316707041	0.00197917068926363	0.00258660288890264	0.00187814803470837
W0TBI3	KLMA_30154	KLMA_30154	77.3342	Glutathione metabolism	5.54357184936627e-05	6.07228393018911e-05	0.000140871009424179	NaN
W0TBI6	KLMA_40344	KLMA_40344	54.66696	Other reactions // Other reactions // Other reactions	NaN	NaN	NaN	NaN
W0TBJ2	KLMA_30164	KLMA_30164	49.87103	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	NaN	NaN	NaN	NaN
W0TBK0	KLMA_50363	KLMA_50363	63.78905	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	NaN	NaN	NaN	NaN
W0TBL5	KLMA_30194	KLMA_30194	105.54836	Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	NaN	NaN	NaN
W0TBL9	KLMA_30199	KLMA_30199	46.64865	Pyrimidine metabolism	0.000156214955868855	0.000553235478892167	0.000438819347143746	0.000499627960351994
W0TBM3	KLMA_30204	KLMA_30204	55.25949	Steroid biosynthesis	0.00208730748095575	0.00208730748095575	0.0015133268939156	NaN
W0TBP1	KLMA_40217	KLMA_40217	116.08149	Amino sugar and nucleotide sugar metabolism	NaN	NaN	NaN	NaN
W0TBP5	KLMA_50151	KLMA_50151	53.96896	Phenylalanine metabolism // Tryptophan metabolism // Ubiquinone and other terpenoid-quinone biosynthesis // Phenylalanine metabolism // Tryptophan metabolism // Ubiquinone and other terpenoid-quinone biosynthesis	NaN	NaN	NaN	NaN
W0TBQ2	KLMA_30234	KLMA_30234	48.02155	Transport reactions (diffusion) // Transport reactions (diffusion)	NaN	NaN	NaN	NaN
W0TBT3	KLMA_40257	KLMA_40257	87.7736	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	NaN	NaN	NaN	NaN
W0TBT5	KLMA_40459	KLMA_40459	24.03106	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TBT7	KLMA_30269	KLMA_30269	65.06319	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	NaN	NaN	NaN	NaN
W0TBV7	KLMA_50226	KLMA_50226	23.80386	Pyrimidine metabolism // Pyrimidine metabolism	NaN	NaN	NaN	NaN
W0TBW1	KLMA_50231	KLMA_50231	43.25594	Nitrogen metabolism // Nitrogen metabolism // Glycine, serine and threonine metabolism // One carbon pool by folate	0.000106481911182726	9.14640155782415e-05	0.000138514830240692	0.000163644494489637
W0TBW6	KLMA_40494	KLMA_40494	158.77283	Sulfur metabolism	0.00102071981792831	0.000774073054880559	0.00171632871071116	0.00148385102374786
W0TBW7	KLMA_50488	KLMA_50488	58.96329	Streptomycin biosynthesis // Streptomycin biosynthesis	0.000292777320431098	0.00270498745236396	0.000377097914424204	0.00299666333932627
W0TBW9	KLMA_50241	KLMA_50241	26.26118	Vitamin B6 metabolism // Vitamin B6 metabolism	NaN	NaN	NaN	NaN
W0TBX1	KLMA_50493	KLMA_50493	47.91691	Citrate cycle (TCA cycle) // Lysine degradation // Lysine degradation	0.000617278628259238	0.000591360742913267	0.000344439501749249	0.000560009691588804
W0TBX3	KLMA_30314	KLMA_30314	217.54446	Inositol phosphate metabolism	NaN	NaN	NaN	NaN
W0TBX8	KLMA_40509	KLMA_40509	62.77787	N-Glycan biosynthesis // Various types of N-glycan biosynthesis // N-Glycan biosynthesis // Various types of N-glycan biosynthesis	NaN	1.25128856361236e-05	NaN	NaN
W0TBX9	KLMA_50503	KLMA_50503	39.23183	Glycine, serine and threonine metabolism	0.000463933536958269	0.000615572764300558	0.000582920916988298	0.000641152627602173
W0TBY7	KLMA_50513	KLMA_50513	51.9806	Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism	NaN	NaN	NaN	NaN
W0TBZ0	KLMA_40524	KLMA_40524	46.00202	Pentose phosphate pathway	2.2861034816366e-05	NaN	1.51152083727004e-05	NaN
W0TBZ1	KLMA_40267	KLMA_40267	54.99168	Various types of N-glycan biosynthesis // Various types of N-glycan biosynthesis	NaN	NaN	NaN	NaN
W0TBZ3	KLMA_50271	KLMA_50271	39.35081	Biosynthesis of unsaturated fatty acids	NaN	NaN	NaN	1.87842941465126e-05
W0TC06	KLMA_40539	KLMA_40539	58.13441	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	1.15743908035312e-05	NaN	3.54702199176442e-05	9.88388135742881e-05
