enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6C7F4	YALI0E01254g	YALI0_E01254g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Histidine metabolism // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism	Inf	0.000126470386944166	Inf	0.000161919402800063	Inf	0.000286947993838452
Q6C7H3	YALI0E00836g	YALI0_E00836g	Biosynthesis of antibiotics // Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7I7	YALI0E00528g	YALI0_E00528g	Steroid biosynthesis // Steroid biosynthesis //   //   //   //   //   //   //   //   //   //  	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7J1	YALI0E00418g	YALI0_E00418g	Purine metabolism // Sulfur metabolism	Inf	Inf	Inf	0.131451322705623	Inf	0.138809150645802
Q6C7J6	YALI0E00264g	YALI0_E00264g	Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7J7	YALI0E00242g	YALI0_E00242g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Lysine degradation // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation	Inf	Inf	Inf	0.136657365355771	Inf	0.320487921648371
Q6C7L2	YALI0D27170g	YALI0_D27170g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7L4	YALI0D27126g	TRR1	Selenocompound metabolism // Glutathione metabolism // Selenocompound metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7L9	YALI0D27016g	YALI0_D27016g	Glycerolipid metabolism	Inf	0	Inf	0	Inf	0
Q6C7P9	YALI0D26367g	YALI0_D26367g	Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	Inf	0.000189536163846344	Inf	0.000458155606808078	Inf	0.000342254321516694
Q6C7R6	YALI0D25938g	YALI0_D25938g	Amino sugar and nucleotide sugar metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7T0	YALI0D25630g	YALI0_D25630g	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7T3	YALI0D25564g	YALI0_D25564g	Biosynthesis of secondary metabolites // Riboflavin metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7T7	YALI0D25476g	YALI0_D25476g	Pantothenate and CoA biosynthesis // Pantothenate and CoA biosynthesis // Pantothenate and CoA biosynthesis	Inf	0	Inf	Inf	Inf	0
Q6C7U9	YALI0D25168g	YALI0_D25168g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Sulfur metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Sulfur metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Sulfur metabolism	Inf	0.00918603711034875	Inf	0.00632406657517568	Inf	0.0131389492104947
Q6C7X2	YALI0D24629g	YALI0_D24629g	Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Oxidative phosphorylation // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Oxidative phosphorylation // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Oxidative phosphorylation	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7Y1	YALI0D24431g	YALI0_D24431g	Citrate cycle (TCA cycle)	Inf	0.0067964791266226	Inf	0.0108985548800644	Inf	0.00561546740336804
Q6C7Y2	YALI0D24409g	YALI0_D24409g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // One carbon pool by folate // Purine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // One carbon pool by folate // Purine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // One carbon pool by folate // Purine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // One carbon pool by folate // Purine metabolism	Inf	0.0664094599468884	Inf	0.0785870151794488	Inf	0.0724128387771406
Q6C806	YALI0D23815g	YALI0_D23815g	Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation	Inf	Inf	Inf	Inf	Inf	Inf
Q6C812	YALI0D23683g	YALI0_D23683g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation	Inf	0.153968143201352	Inf	0.103555592195421	Inf	0.150529423595894
Q6C814	YALI0D23639g	YALI0_D23639g	Aminoacyl-tRNA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C823	YALI0D23397g	YALI0_D23397g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Oxidative phosphorylation	Inf	0.0598309331883668	Inf	0.0359320567786735	Inf	0.0814927871469643
Q6C826	YALI0D23331g	YALI0_D23331g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C844	YALI0D22891g	YALI0_D22891g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Lysine biosynthesis // Lysine degradation	Inf	0.00060470703825674	Inf	0.000708307549405514	Inf	0.000759077091827492
Q6C846	YALI0D22847g	ARG8	2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	Inf	0.92837488473608	Inf	0.833328857483779	Inf	0.90869018448052
Q6C859	YALI0D22484g	YALI0_D22484g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate	Inf	0.55371355055563	Inf	1	Inf	0.821365911094579
Q6C868	YALI0D22264g	YALI0_D22264g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C877	YALI0D22022g	YALI0_D22022g	Oxidative phosphorylation	Inf	1	Inf	1	Inf	1
Q6C893	YALI0D21604g	PSD1	Glycerophospholipid metabolism	Inf	1	Inf	1	Inf	Inf
Q6C897	YALI0D21530g	YALI0_D21530g	Biosynthesis of secondary metabolites // Purine metabolism	Inf	0.241326880634178	Inf	0.191413233144958	Inf	0.307472316915193
Q6C8C2	YALI0D20878g	YALI0_D20878g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	0.99
Q6C8C6	YALI0D20768g	YALI0_D20768g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Lysine degradation // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Lysine degradation // Propanoate metabolism // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Lysine degradation // Propanoate metabolism // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycine, serine and threonine metabolism // Glycolysis // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Propanoate metabolism // Pyruvate metabolism // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Fatty acid degradation	Inf	0.0864521999998853	Inf	0.111143175634781	Inf	0.160696204825882
Q6C8E6	YALI0D20262g	YALI0_D20262g	Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8F2	YALI0D20152g	YALI0_D20152g	Amino sugar and nucleotide sugar metabolism // Amino sugar and nucleotide sugar metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8I1	YALI0D19426g	YALI0_D19426g	Pantothenate and CoA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8J1	YALI0D19206g	YALI0_D19206g	Biosynthesis of antibiotics // Steroid biosynthesis	Inf	0.165829221596194	Inf	0.446054098256068	Inf	0.29083779759537
Q6C8J2	YALI0D19184g	YALI0_D19184g	Glycerolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8J4	YALI0D19140g	YALI0_D19140g	Biosynthesis of secondary metabolites // Carbon metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of secondary metabolites // Carbon metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8K4	YALI0D18920g	YALI0_D18920g	Pyrimidine metabolism	Inf	0.0261976696605986	Inf	0.0151064292711627	Inf	0.0102756511585688
Q6C8M5	YALI0D18458g	YALI0_D18458g	Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism // Sphingolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8M8	YALI0D18403g	ATG26	 	Inf	0	Inf	Inf	Inf	Inf
Q6C8M9	YALI0D18381g	YALI0_D18381g	Starch and sucrose metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8N1	YALI0D18337g	YALI0_D18337g	Purine metabolism // Purine metabolism	Inf	Inf	Inf	0	Inf	Inf
Q6C8N4	YALI0D18271g	YALI0_D18271g	Glycerophospholipid metabolism // Phosphonate and phosphinate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8Q1	YALI0D17930g	YALI0_D17930g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	Inf	Inf	0.990060711270031	Inf	Inf
Q6C8Q3	YALI0D17864g	YALI0_D17864g	Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome //   //   // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome // Fatty acid biosynthesis // Fatty acid degradation // Fatty acid metabolism // Peroxisome //   //  	Inf	0.00888993802893092	Inf	0.015091653865097	Inf	0.0147595334613537
Q6C8Q4	YALI0D17842g	YALI0_D17842g	Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8R7	YALI0D17556g	YALI0_D17556g	Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8R8	YALI0D17534g	YALI0_D17534g	  // Glycerolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8S0	YALI0D17490g	YALI0_D17490g	Oxidative phosphorylation	Inf	1	Inf	1	Inf	1
Q6C8S4	YALI0D17402g	YALI0_D17402g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Selenocompound metabolism // Sulfur metabolism // Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8T8	YALI0D17072g	YALI0_D17072g	Pyrimidine metabolism // Pyrimidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8T9	YALI0D17050g	YALI0_D17050g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8V1	YALI0D16797g	UTR4	Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8V3	YALI0D16753g	YALI0_D16753g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism	Inf	0.310672386862192	Inf	0.343955496770829	Inf	0.152875552658336
Q6C8V7	YALI0D16643g	YALI0_D16643g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C8W4	YALI0D16379g	YALI0D16379g	Glycerolipid metabolism // Glycerolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C8Z4	YALI0D15598g	YALI0_D15598g	Starch and sucrose metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C903	YALI0D15400g	YALI0_D15400g	Biotin metabolism // Biotin metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C909	YALI0D15268g	YALI0_D15268g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C924	YALI0D14894g	YALI0_D14894g	Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	Inf	0.0145217751627161	Inf	0.0137043244155671	Inf	0.013874815802601
Q6C926	YALI0D14850g	YALI0_D14850g	Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Oxidative phosphorylation // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Oxidative phosphorylation // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Oxidative phosphorylation	Inf	Inf	Inf	Inf	Inf	Inf
