enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP	Osm_ecM	Osm_ecP
W0T919	KLMA_30595	KLMA_30595	Purine metabolism	0	0	0	0	0	0	0	0
W0T942	KLMA_30011	KLMA_30011	Starch and sucrose metabolism // Starch and sucrose metabolism	0	0	0	0	0	0	0	0
W0T944	KLMA_40133	KLMA_40133	Pentose and glucuronate interconversions	0	0	0	0	0	0	0	0
W0T947	KLMA_30016	KLMA_30016	Glycerolipid metabolism // Glycerolipid metabolism	0	0	0	0	0	0	0	0
W0T962	KLMA_30031	KLMA_30031	Various types of N-glycan biosynthesis // Various types of N-glycan biosynthesis	0	0	0	0	0	0	0	0
W0T963	KLMA_40148	KLMA_40148	Tyrosine metabolism // Tyrosine metabolism	0	0	0	0	0	0	0	0
W0T965	KLMA_20181	KLMA_20181	Porphyrin and chlorophyll metabolism	1.12188209148437e-10	8.675073e-11	8.850318149673e-11	0	8.850318149673e-11	0	8.850318149673e-11	8.675073e-11
W0T966	KLMA_30650	KLMA_30650	Purine metabolism // One carbon pool by folate	4.22147461175639e-07	0	3.33024242551106e-07	0	3.33024242551244e-07	0	3.33024242551368e-07	0
W0T980	KLMA_40163	KLMA_40163	Steroid biosynthesis	3.61413093811929e-06	3.89357271838181e-06	2.85112035210497e-06	3.89357271838181e-06	2.85112035210497e-06	2.59153531649053e-06	2.85112035210497e-06	2.16869272558124e-06
W0T997	KLMA_40178	KLMA_40178	Porphyrin and chlorophyll metabolism	1.18546142737755e-10	0	9.351883648107e-11	0	9.351883648107e-11	0	9.351883648107e-11	0
W0T9A1	KLMA_30071	KLMA_30071	Purine metabolism	0	0	0	0	0	0	0	0
W0T9A7	KLMA_30695	KLMA_30695	Histidine metabolism // Histidine metabolism	0	0	0	0	0	0	0	0
W0T9B8	KLMA_30705	KLMA_30705	Purine metabolism // Purine metabolism	0	0	0	0	0	0	0	0
W0T9B9	KLMA_40198	KLMA_40198	Alanine, aspartate and glutamate metabolism // beta-Alanine metabolism // Alanine, aspartate and glutamate metabolism // beta-Alanine metabolism	0	0	0	0	0	5.21941239446985e-06	0	0
W0T9D3	KLMA_20246	KLMA_20246	Terpenoid backbone biosynthesis	3.23054980685974e-06	3.48033339376137e-06	2.54852036645346e-06	3.48033339376137e-06	2.54852036645346e-06	2.31648605418688e-06	2.54852036645346e-06	1.93852131694221e-06
W0T9D6	KLMA_30111	KLMA_30111	Folate biosynthesis // Folate biosynthesis // Folate biosynthesis // Folate biosynthesis // Folate biosynthesis	0	0	0	0	0	0	0	0
W0T9E0	KLMA_40218	KLMA_40218	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	2.54272981298749e-06	1.35103658290793e-06	4.70897794185714e-06	4.67250736376329e-06	3.30994200475282e-06	2.52607541255569e-06	3.50393443387281e-06	3.55091060936986e-06
W0T9E2	KLMA_20256	KLMA_20256	Other reactions // Other reactions	0.000203692569600926	2.62187790951215e-05	0	5.04254542145914e-05	0	3.76522367898864e-05	0	2.09072530405386e-05
W0T9E3	KLMA_30378	KLMA_30378	N-Glycan biosynthesis // N-Glycan biosynthesis // Other reactions // N-Glycan biosynthesis // N-Glycan biosynthesis // Other reactions	0	0	0	0	0	0	0	0
W0T9F4	KLMA_40016	KLMA_40016	Lysine biosynthesis // Lysine biosynthesis	1.6966371662281e-08	9.41019134986616e-09	1.33844535175803e-08	9.41019134986616e-09	1.33844535175803e-08	1.38051021237013e-08	1.33844535175803e-08	1.5232369463122e-08
W0T9G0	KLMA_40238	KLMA_40238	Cysteine and methionine metabolism	0	0	0	0	0	0	0	0
W0T9G1	KLMA_40026	KLMA_40026	Steroid biosynthesis	9.32263802772782e-09	1.00434571158616e-08	7.35445490804328e-09	1.00434571158616e-08	7.35445490804328e-09	6.68485622280375e-09	7.35445490804328e-09	5.5941352485921e-09
W0T9G2	KLMA_20276	KLMA_20276	One carbon pool by folate // One carbon pool by folate	2.92812783698886e-08	2.61598589270814e-08	2.30994532642704e-08	2.61598589270814e-08	2.30994532642704e-08	2.53715050708745e-08	2.30994532642704e-08	2.0638253411888e-08
W0T9G3	KLMA_30136	KLMA_30136	Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism	1.34637927093298e-05	1.56607236270357e-06	0	0	0	3.25800948950111e-06	0	1.89312313033788e-06
W0T9G9	KLMA_30403	KLMA_30403	Glutathione metabolism	0	0	0	0	0	0	0	0
W0T9I2	KLMA_30418	KLMA_30418	Biosynthesis of unsaturated fatty acids	0	0	0	0	0	0	0	0
W0T9I5	KLMA_20296	KLMA_20296	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	0	0	0	0	0	0	0	0
W0T9K9	KLMA_40268	KLMA_40268	Nicotinate and nicotinamide metabolism	0	0	0	0	0	0	0	0
W0T9L0	KLMA_40081	KLMA_40081	Purine metabolism // Purine metabolism // Purine metabolism	1.13049308813703e-06	1.18148498406653e-06	8.91824869294694e-07	1.07361712959357e-06	8.91824869294935e-07	2.25676724896373e-06	8.91824869295151e-07	2.80793073444709e-06
W0T9L1	KLMA_30196	KLMA_30196	Selenocompound metabolism // Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0T9M1	KLMA_30211	KLMA_30211	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0T9M7	KLMA_20331	KLMA_20331	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0
W0T9N5	KLMA_30468	KLMA_30468	Porphyrin and chlorophyll metabolism	0	0	0	0	0	0	0	0
W0T9P8	KLMA_40126	KLMA_40126	N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0T9R1	KLMA_20351	KLMA_20351	Porphyrin and chlorophyll metabolism	0	0	0	0	0	0	0	0
W0T9R9	KLMA_40338	KLMA_40338	Histidine metabolism	6.2776348799599e-07	3.48182225045424e-07	4.95230883324098e-07	3.48182225045424e-07	4.95230883324098e-07	2.12103437262191e-06	4.95230883324098e-07	2.34047165888017e-06
W0T9S4	KLMA_40343	KLMA_40343	Amino sugar and nucleotide sugar metabolism // Amino sugar and nucleotide sugar metabolism	0	0	0	0	0	0	0	0
W0T9T0	KLMA_40161	KLMA_40161	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	4.29120484411907e-07	2.38006368334784e-07	3.38525130262324e-07	2.38006368334784e-07	3.38525130262324e-07	3.49164230438277e-07	3.38525130262324e-07	3.85263253664112e-07
W0T9T1	KLMA_30281	KLMA_30281	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism	1.54536456247367e-11	0	1.21910922181011e-11	1.19496964011025e-11	1.21910922181011e-11	0	1.21910922181011e-11	1.19496964011025e-11
W0T9U4	KLMA_40368	KLMA_40368	Lysine biosynthesis // Lysine biosynthesis	2.95792397826736e-07	1.64057649967282e-07	2.33345094541757e-07	1.64057649967282e-07	2.33345094541757e-07	2.40678699058015e-07	2.33345094541757e-07	2.65561734575008e-07
W0T9U5	KLMA_40176	KLMA_40176	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0T9V3	KLMA_40378	KLMA_40378	beta-Alanine metabolism // beta-Alanine metabolism	0	0	0	0	0	0	0	0
W0T9W1	KLMA_40191	KLMA_40191	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0T9W3	KLMA_40388	KLMA_40388	Glycolysis / Gluconeogenesis // Fructose and mannose metabolism // Carbon fixation in photosynthetic organisms // Methane metabolism // Glycolysis / Gluconeogenesis // Fructose and mannose metabolism // Methane metabolism	5.57553321693073e-06	5.1458358563136e-07	1.03251041289874e-05	1.01602266496915e-05	7.18500897793571e-06	3.85994699377336e-06	7.60461921473569e-06	7.77216137486417e-06
W0T9X0	KLMA_30523	KLMA_30523	Riboflavin metabolism	3.55639708505974e-10	2.750022e-10	2.805575194422e-10	2.750022e-10	2.805575194422e-10	2.750022e-10	2.805575194422e-10	2.750022e-10
W0T9Z2	KLMA_40418	KLMA_40418	Terpenoid backbone biosynthesis	7.22826187623858e-07	7.78714543676362e-07	5.70224070420993e-07	7.78714543676362e-07	5.70224070420993e-07	5.18307063298106e-07	5.70224070420993e-07	4.33738545116248e-07
W0T9Z7	KLMA_30341	KLMA_30341	Steroid biosynthesis	7.30832895236689e-09	7.87340323665839e-09	5.76540412418324e-09	7.87340323665839e-09	5.76540412418324e-09	5.24048323341735e-09	5.76540412418324e-09	4.38543044137758e-09
W0TA03	KLMA_20466	KLMA_20466	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	1.8385597397684e-06	2.76450612199021e-07	1.30543399624123e-08	1.27971683104291e-08	1.50741879792458e-08	5.53457344808406e-07	1.30556839074684e-08	2.68987201887111e-07
W0TA07	KLMA_40231	KLMA_40231	Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TA08	KLMA_20471	KLMA_20471	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TA32	KLMA_30588	KLMA_30588	Purine metabolism // Purine metabolism	0	0	0	0	0	0	0	0
W0TA38	KLMA_40468	KLMA_40468	Oxidative phosphorylation	0	0	0	0	0	0	0	0
W0TA54	KLMA_40488	KLMA_40488	Purine metabolism	0	0	0	0	0	0	0	0
W0TA74	KLMA_30421	KLMA_30421	Naphthalene degradation // Naphthalene degradation // Naphthalene degradation // Naphthalene degradation	0	0	0	0	0	0	0	0
W0TA77	KLMA_30426	KLMA_30426	Sphingolipid metabolism	0	0	0	0	0	0	0	0
W0TA79	KLMA_20551	KLMA_20551	Steroid biosynthesis	3.07968557943125e-06	3.3178044621447e-06	2.42950639695689e-06	3.3178044621447e-06	2.42950639695689e-06	2.20830791120586e-06	2.42950639695689e-06	1.84799384071722e-06
W0TA80	KLMA_30643	KLMA_30643	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	0	0	0	0	0	0	0	0
W0TA84	KLMA_40523	KLMA_40523	Other reactions	0	0	0	0	0	0	0	0
W0TA94	KLMA_20566	KLMA_20566	Thiamine metabolism // Thiamine metabolism	1.0308404769986e-09	7.97108400013695e-10	8.132107867884e-10	7.971084e-10	8.132107867884e-10	7.971084e-10	8.132107867884e-10	7.971084e-10
W0TAB0	KLMA_30456	KLMA_30456	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TAB1	KLMA_20586	KLMA_20586	Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TAB3	KLMA_40301	KLMA_40301	Cysteine and methionine metabolism // Other reactions // Cysteine and methionine metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TAB5	KLMA_30461	KLMA_30461	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
W0TAD9	KLMA_40583	KLMA_40583	Pyruvate metabolism	0	0	0	0	0	0	0	0
W0TAE4	KLMA_40588	KLMA_40588	Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation	0	0	0	0	0	0	0	0
W0TAF5	KLMA_20626	KLMA_20626	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TAG0	KLMA_30491	KLMA_30491	Glycine, serine and threonine metabolism	2.39039791633722e-09	3.47810278339885e-10	1.8857402417313e-09	0	1.88574024173104e-09	0	1.88574024173082e-09	4.80671165371516e-10
W0TAG1	KLMA_40361	KLMA_40361	Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TAG2	KLMA_30728	KLMA_30728	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TAI6	KLMA_40391	KLMA_40391	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	0	0	0	0	0	0	0	1.08930421132565e-07
W0TAK3	KLMA_40044	KLMA_40044	Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TAL0	KLMA_30526	KLMA_30526	Porphyrin and chlorophyll metabolism	5.69013291267892e-10	4.399956e-10	4.488839511156e-10	4.399956e-10	4.488839511156e-10	4.399956e-10	4.488839511156e-10	4.399956e-10
W0TAL6	KLMA_40426	KLMA_40426	Zeatin biosynthesis // Zeatin biosynthesis // Zeatin biosynthesis // Zeatin biosynthesis	0	0	0	0	0	0	0	0
W0TAL8	KLMA_20691	KLMA_20691	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TAM2	KLMA_50038	KLMA_50038	Histidine metabolism // Histidine metabolism	1.69498582518979e-09	9.40105545034194e-10	1.33714263967504e-09	9.40105545034194e-10	1.33714263967504e-09	5.72687527242334e-09	1.33714263967504e-09	6.31936447709695e-09
W0TAM6	KLMA_40436	KLMA_40436	Steroid biosynthesis	3.81994986335067e-06	4.11530540209708e-06	3.01348705564253e-06	4.11530540209708e-06	3.01348705564253e-06	2.73911907111145e-06	3.01348705564253e-06	2.29219627694081e-06
W0TAN2	KLMA_50048	KLMA_50048	Pyrimidine metabolism	0	0	0	0	0	0	0	0
W0TAN7	KLMA_30556	KLMA_30556	Alanine, aspartate and glutamate metabolism // beta-Alanine metabolism	5.13466617408774e-06	5.97250638104038e-07	0	0	0	1.37711106528909e-06	0	7.21977492567389e-07
W0TAQ9	KLMA_40471	KLMA_40471	N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TAR1	KLMA_20731	KLMA_20731	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TAR2	KLMA_50073	KLMA_50073	Sphingolipid metabolism	0	0	0	0	0	0	0	0
W0TAS3	KLMA_40486	KLMA_40486	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0
W0TAS9	KLMA_40491	KLMA_40491	Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism	4.31923904157873e-07	6.28462618294915e-08	3.40736695706394e-07	8.33879080481662e-08	3.40736695706348e-07	7.89647603730555e-08	3.40736695706307e-07	8.68530569510801e-08
W0TAT2	KLMA_20751	KLMA_20751	Glycerophospholipid metabolism // Glycerophospholipid metabolism	3.09071003751557e-06	3.32967303870617e-06	2.43820338590203e-06	3.32967303870617e-06	2.43820338590203e-06	5.59587520074298e-06	2.43820338590203e-06	1.85460455471014e-06
W0TAT4	KLMA_40124	KLMA_40124	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	0	0	0	0	0	0	0	0
W0TAU7	KLMA_40511	KLMA_40511	Oxidative phosphorylation // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TAV5	KLMA_50113	KLMA_50113	Purine metabolism // Purine metabolism	0	0	0	0	0	0	0	0
W0TAV6	KLMA_30631	KLMA_30631	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	1.84218289409319e-06	1.02174356813944e-06	1.45326365634718e-06	1.02174356813944e-06	1.45326365634718e-06	1.516424184344e-06	1.45326365634718e-06	1.65390638169009e-06
W0TAW0	KLMA_40526	KLMA_40526	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Biotin metabolism // Biotin metabolism // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Biotin metabolism // Biotin metabolism	1.21655302527078e-11	7.12918626728383e-08	9.59715945313631e-12	7.12915440384819e-08	7.13935032489408e-12	4.74508764960474e-08	7.13935032489408e-12	3.97086536109973e-08
W0TAW2	KLMA_50118	KLMA_50118	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TAW6	KLMA_30641	KLMA_30641	Cyanoamino acid metabolism	0	0	0	0	0	0	0	0
W0TAX9	KLMA_20796	KLMA_20796	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis	6.61635031374091e-08	0	5.21951510865269e-08	0	5.21951510865269e-08	0	5.21951510865269e-08	0
W0TAY5	KLMA_40179	KLMA_40179	Glycerolipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	1.3549888275854e-08	0	1.43594870283893e-08	0	0
W0TAY6	KLMA_40556	KLMA_40556	Purine metabolism	0	0	0	0	0	0	0	0
W0TAZ1	KLMA_30671	KLMA_30671	Steroid biosynthesis	1.19923003952422e-06	1.29195356917125e-06	9.46050165609769e-07	1.29195356917125e-06	9.46050165609769e-07	8.5991544114907e-07	9.46050165609769e-07	7.1960908653964e-07
W0TAZ2	KLMA_20811	KLMA_20811	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	2.35038827198314e-05	0	1.85417738104639e-05	0	1.85417738104668e-05	0	1.85417738104694e-05	2.19997799899622e-10
W0TAZ8	KLMA_40571	KLMA_40571	Purine metabolism	2.39762790980795e-10	0	1.89144384845825e-10	1.8539913688168e-10	1.89144384845825e-10	1.8539913688168e-10	1.8914438484582e-10	0
W0TB39	KLMA_40244	KLMA_40244	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TB47	KLMA_50178	KLMA_50178	Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism	3.12566805929555e-06	3.63569349909558e-07	0	8.67675767977765e-09	0	2.64402904696183e-08	0	4.39495365723383e-07
W0TB52	KLMA_40259	KLMA_40259	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	6.7423279826437e-07	3.73954739925205e-07	5.31889653723658e-07	3.73954739925205e-07	5.31889653723658e-07	5.55006196422915e-07	5.31889653723658e-07	6.05324222350423e-07
W0TB58	KLMA_50193	KLMA_50193	Fructose and mannose metabolism // Fructose and mannose metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TB73	KLMA_30024	KLMA_30024	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TB76	KLMA_40047	KLMA_40047	Cysteine and methionine metabolism // Cysteine and methionine metabolism	0	0	0	0	0	0	0	0
W0TB78	KLMA_30029	KLMA_30029	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	1.51764271625447e-06	8.41741230100518e-07	1.19723997542509e-06	8.83539752356008e-07	1.19723997542509e-06	1.29618581154547e-06	1.19723997542509e-06	1.43019450326411e-06
W0TB79	KLMA_50036	KLMA_50036	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	1.76474294340985e-10	1.90119148892624e-10	1.39217272653871e-10	1.90119148892624e-10	1.39217272653871e-10	0	1.39217272653871e-10	1.05895033949305e-10
W0TB82	KLMA_30034	KLMA_30034	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TBA6	KLMA_50258	KLMA_50258	Fructose and mannose metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TBB3	KLMA_50071	KLMA_50071	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
W0TBC0	KLMA_50076	KLMA_50076	Cysteine and methionine metabolism // Cysteine and methionine metabolism	0	0	0	0	0	0	0	0
W0TBC3	KLMA_30089	KLMA_30089	Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TBC6	KLMA_40102	KLMA_40102	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Phenylalanine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TBC7	KLMA_50283	KLMA_50283	Purine metabolism	6.24790096452509e-07	8.17023378932136e-07	4.92885230305719e-07	7.25492996003049e-07	4.92885230305924e-07	7.84846676343165e-07	4.92885230306107e-07	1.13561289428886e-06
W0TBD2	KLMA_40107	KLMA_40107	Phenylalanine, tyrosine and tryptophan biosynthesis	0	0	0	0	0	0	0	0
W0TBD3	KLMA_30099	KLMA_30099	Pentose phosphate pathway // Streptomycin biosynthesis // Pentose phosphate pathway // Streptomycin biosynthesis	2.80810110695555e-06	1.96401845791694e-06	3.87284203606032e-06	3.21726386318944e-06	2.97103595646043e-06	2.30255351245764e-06	3.08261283806052e-06	2.40466761507925e-06
W0TBE8	KLMA_40122	KLMA_40122	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TBF3	KLMA_40309	KLMA_40309	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
