enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP	Osm_ecM	Osm_ecP
W0T9B8	KLMA_30705	KLMA_30705	Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9B9	KLMA_40198	KLMA_40198	Alanine, aspartate and glutamate metabolism // beta-Alanine metabolism // Alanine, aspartate and glutamate metabolism // beta-Alanine metabolism	Inf	0	Inf	0	Inf	0.494277645664942	Inf	0
W0T9D3	KLMA_20246	KLMA_20246	Terpenoid backbone biosynthesis	Inf	0.99009900990099	Inf	0.99009900990099	Inf	0.908952413405454	Inf	0.760645040917821
W0T9D6	KLMA_30111	KLMA_30111	Folate biosynthesis // Folate biosynthesis // Folate biosynthesis // Folate biosynthesis // Folate biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9E0	KLMA_40218	KLMA_40218	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	Inf	0.0343794242896369	Inf	0.0547777749705691	Inf	0.0445474448611624	Inf	0.0621454651893962
W0T9E2	KLMA_20256	KLMA_20256	Other reactions // Other reactions	Inf	1	Inf	1	Inf	1	Inf	1
W0T9E3	KLMA_30378	KLMA_30378	N-Glycan biosynthesis // N-Glycan biosynthesis // Other reactions // N-Glycan biosynthesis // N-Glycan biosynthesis // Other reactions	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9F4	KLMA_40016	KLMA_40016	Lysine biosynthesis // Lysine biosynthesis	Inf	0.00170658898998145	Inf	0.00177663924424145	Inf	0.00155230116477585	Inf	0.00203722967957358
W0T9G0	KLMA_40238	KLMA_40238	Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9G1	KLMA_40026	KLMA_40026	Steroid biosynthesis	Inf	0.0234691012769611	Inf	Inf	Inf	Inf	Inf	Inf
W0T9G2	KLMA_20276	KLMA_20276	One carbon pool by folate // One carbon pool by folate	Inf	0.00396090133766728	Inf	0.0145227949533765	Inf	0.00371562606793241	Inf	0.00319968104876954
W0T9G3	KLMA_30136	KLMA_30136	Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism	Inf	Inf	Inf	0	Inf	1	Inf	0.146141465231118
W0T9G9	KLMA_30403	KLMA_30403	Glutathione metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0T9I2	KLMA_30418	KLMA_30418	Biosynthesis of unsaturated fatty acids	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9I5	KLMA_20296	KLMA_20296	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9K9	KLMA_40268	KLMA_40268	Nicotinate and nicotinamide metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9L0	KLMA_40081	KLMA_40081	Purine metabolism // Purine metabolism // Purine metabolism	Inf	0.0572020709481697	Inf	0.0598629557962447	Inf	0.0854967579050212	Inf	0.115215227225681
W0T9L1	KLMA_30196	KLMA_30196	Selenocompound metabolism // Aminoacyl-tRNA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9M1	KLMA_30211	KLMA_30211	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0T9M7	KLMA_20331	KLMA_20331	Galactose metabolism // Galactose metabolism	Inf	0	Inf	Inf	Inf	Inf	Inf	Inf
W0T9N5	KLMA_30468	KLMA_30468	Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9P8	KLMA_40126	KLMA_40126	N-Glycan biosynthesis // N-Glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9R1	KLMA_20351	KLMA_20351	Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9R9	KLMA_40338	KLMA_40338	Histidine metabolism	Inf	0.142808254562407	Inf	Inf	Inf	1	Inf	0.631459047384399
W0T9S4	KLMA_40343	KLMA_40343	Amino sugar and nucleotide sugar metabolism // Amino sugar and nucleotide sugar metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0T9T0	KLMA_40161	KLMA_40161	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	0.097519489432319	Inf	0.154596121574905	Inf	0.122704638413204	Inf	0.205514226075817
W0T9T1	KLMA_30281	KLMA_30281	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism	Inf	0	Inf	Inf	Inf	0	Inf	Inf
W0T9U4	KLMA_40368	KLMA_40368	Lysine biosynthesis // Lysine biosynthesis	Inf	0.0190355674372909	Inf	Inf	Inf	0.0349359117792424	Inf	0.016720812731135
W0T9U5	KLMA_40176	KLMA_40176	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9V3	KLMA_40378	KLMA_40378	beta-Alanine metabolism // beta-Alanine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9W1	KLMA_40191	KLMA_40191	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0T9W3	KLMA_40388	KLMA_40388	Glycolysis / Gluconeogenesis // Fructose and mannose metabolism // Carbon fixation in photosynthetic organisms // Methane metabolism // Glycolysis / Gluconeogenesis // Fructose and mannose metabolism // Methane metabolism	Inf	0.0060397465611516	Inf	0.0968556607922134	Inf	0.0493553582808018	Inf	0.0695525650218566
W0T9X0	KLMA_30523	KLMA_30523	Riboflavin metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9Z2	KLMA_40418	KLMA_40418	Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0T9Z7	KLMA_30341	KLMA_30341	Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TA03	KLMA_20466	KLMA_20466	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	Inf	0.0210556832126879	Inf	0.00133182012989394	Inf	0.0448449464754841	Inf	0.0252693180451466
W0TA07	KLMA_40231	KLMA_40231	Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TA08	KLMA_20471	KLMA_20471	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	0	Inf	0	Inf	0	Inf	Inf
W0TA32	KLMA_30588	KLMA_30588	Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TA38	KLMA_40468	KLMA_40468	Oxidative phosphorylation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TA54	KLMA_40488	KLMA_40488	Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TA74	KLMA_30421	KLMA_30421	Naphthalene degradation // Naphthalene degradation // Naphthalene degradation // Naphthalene degradation	Inf	0	Inf	Inf	Inf	Inf	Inf	Inf
W0TA77	KLMA_30426	KLMA_30426	Sphingolipid metabolism	Inf	Inf	Inf	0	Inf	Inf	Inf	Inf
W0TA79	KLMA_20551	KLMA_20551	Steroid biosynthesis	Inf	Inf	Inf	0.99009900990099	Inf	0.908952413405454	Inf	0.760645040917821
W0TA80	KLMA_30643	KLMA_30643	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TA84	KLMA_40523	KLMA_40523	Other reactions	Inf	0	Inf	0	Inf	0	Inf	0
W0TA94	KLMA_20566	KLMA_20566	Thiamine metabolism // Thiamine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAB0	KLMA_30456	KLMA_30456	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	0	Inf	Inf	Inf	0	Inf	Inf
W0TAB1	KLMA_20586	KLMA_20586	Transport reactions (diffusion) // Transport reactions (diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAB3	KLMA_40301	KLMA_40301	Cysteine and methionine metabolism // Other reactions // Cysteine and methionine metabolism // Other reactions	Inf	0	Inf	Inf	Inf	0	Inf	Inf
W0TAB5	KLMA_30461	KLMA_30461	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAD9	KLMA_40583	KLMA_40583	Pyruvate metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAE4	KLMA_40588	KLMA_40588	Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation // Lysine degradation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAF5	KLMA_20626	KLMA_20626	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAG0	KLMA_30491	KLMA_30491	Glycine, serine and threonine metabolism	Inf	4.78183257851577e-05	Inf	0	Inf	0	Inf	5.11613904946221e-05
W0TAG1	KLMA_40361	KLMA_40361	Transport reactions (diffusion) // Transport reactions (diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAG2	KLMA_30728	KLMA_30728	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAI6	KLMA_40391	KLMA_40391	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	Inf	0	Inf	Inf	Inf	0	Inf	0.0574553523424701
W0TAK3	KLMA_40044	KLMA_40044	Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAL0	KLMA_30526	KLMA_30526	Porphyrin and chlorophyll metabolism	Inf	0.000318857226142273	Inf	Inf	Inf	0.000904434485286689	Inf	Inf
W0TAL6	KLMA_40426	KLMA_40426	Zeatin biosynthesis // Zeatin biosynthesis // Zeatin biosynthesis // Zeatin biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAL8	KLMA_20691	KLMA_20691	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	Inf	0	Inf	0	Inf	0	Inf	0
W0TAM2	KLMA_50038	KLMA_50038	Histidine metabolism // Histidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAM6	KLMA_40436	KLMA_40436	Steroid biosynthesis	Inf	0.99009900990099	Inf	0.99009900990099	Inf	Inf	Inf	Inf
W0TAN2	KLMA_50048	KLMA_50048	Pyrimidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAN7	KLMA_30556	KLMA_30556	Alanine, aspartate and glutamate metabolism // beta-Alanine metabolism	Inf	0.065333285514544	Inf	0	Inf	0.100704121622073	Inf	0.0582560677899141
W0TAQ9	KLMA_40471	KLMA_40471	N-Glycan biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0TAR1	KLMA_20731	KLMA_20731	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAR2	KLMA_50073	KLMA_50073	Sphingolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAS3	KLMA_40486	KLMA_40486	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0TAS9	KLMA_40491	KLMA_40491	Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism	Inf	0.00716633515453877	Inf	0.00849564659667426	Inf	0.0184257716603328	Inf	0.0185264586221963
W0TAT2	KLMA_20751	KLMA_20751	Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAT4	KLMA_40124	KLMA_40124	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	Inf	0	Inf	Inf	Inf	Inf	Inf	Inf
W0TAU7	KLMA_40511	KLMA_40511	Oxidative phosphorylation // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAV5	KLMA_50113	KLMA_50113	Purine metabolism // Purine metabolism	Inf	0	Inf	Inf	Inf	Inf	Inf	0
W0TAV6	KLMA_30631	KLMA_30631	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	Inf	0.0336482746392481	Inf	0.0716393349778129	Inf	0.0501909553251837	Inf	0.0451240898770185
W0TAW0	KLMA_40526	KLMA_40526	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Biotin metabolism // Biotin metabolism // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Biotin metabolism // Biotin metabolism	Inf	0.00492739258461255	Inf	0.0058563592396499	Inf	0.00380344443014099	Inf	0.00293112295824452
W0TAW2	KLMA_50118	KLMA_50118	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAW6	KLMA_30641	KLMA_30641	Cyanoamino acid metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TAX9	KLMA_20796	KLMA_20796	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TAY5	KLMA_40179	KLMA_40179	Glycerolipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	0.0293723625223396	Inf	0.0826829011189898	Inf	Inf
W0TAY6	KLMA_40556	KLMA_40556	Purine metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TAZ1	KLMA_30671	KLMA_30671	Steroid biosynthesis	Inf	0.131708971818949	Inf	0.0683508761082118	Inf	0.0963688930883439	Inf	0.134755428109692
W0TAZ2	KLMA_20811	KLMA_20811	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4.21376611204404e-05
W0TAZ8	KLMA_40571	KLMA_40571	Purine metabolism	Inf	0	Inf	Inf	Inf	Inf	Inf	0
W0TB39	KLMA_40244	KLMA_40244	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TB47	KLMA_50178	KLMA_50178	Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism	Inf	0.104822604486198	Inf	0.00126566665267896	Inf	Inf	Inf	0.0788671574255973
W0TB52	KLMA_40259	KLMA_40259	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	Inf	0.0827453684653215	Inf	0.157021484731943	Inf	0.167431272782577	Inf	0.120063288966126
W0TB58	KLMA_50193	KLMA_50193	Fructose and mannose metabolism // Fructose and mannose metabolism // Other reactions	Inf	Inf	Inf	0	Inf	Inf	Inf	0
W0TB73	KLMA_30024	KLMA_30024	Other reactions // Other reactions	Inf	0	Inf	Inf	Inf	0	Inf	0
W0TB76	KLMA_40047	KLMA_40047	Cysteine and methionine metabolism // Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TB78	KLMA_30029	KLMA_30029	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	0.313695288073358	Inf	0.341641914322422	Inf	0.399054453872697	Inf	0.498382877353355
W0TB79	KLMA_50036	KLMA_50036	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	0	Inf	Inf
W0TB82	KLMA_30034	KLMA_30034	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBA6	KLMA_50258	KLMA_50258	Fructose and mannose metabolism // Other reactions	Inf	0	Inf	Inf	Inf	Inf	Inf	0
W0TBB3	KLMA_50071	KLMA_50071	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBC0	KLMA_50076	KLMA_50076	Cysteine and methionine metabolism // Cysteine and methionine metabolism	Inf	Inf	Inf	0	Inf	Inf	Inf	Inf
W0TBC3	KLMA_30089	KLMA_30089	Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBC6	KLMA_40102	KLMA_40102	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Phenylalanine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	Inf	0	Inf	0	Inf	0	Inf	0
W0TBC7	KLMA_50283	KLMA_50283	Purine metabolism	Inf	0.345190122815297	Inf	0.29576334757163	Inf	0.224594084569271	Inf	0.245003131745466
W0TBD2	KLMA_40107	KLMA_40107	Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	Inf	Inf	0	Inf	0	Inf	0
W0TBD3	KLMA_30099	KLMA_30099	Pentose phosphate pathway // Streptomycin biosynthesis // Pentose phosphate pathway // Streptomycin biosynthesis	Inf	0.193639160858072	Inf	Inf	Inf	0.114201602786644	Inf	0.0926301704173378
W0TBE8	KLMA_40122	KLMA_40122	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0TBF3	KLMA_40309	KLMA_40309	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBF6	KLMA_30124	KLMA_30124	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	Inf	0.0531134242535014	Inf	0.00423787609268277	Inf	0.126079012699053	Inf	0.0419498544325125
W0TBH4	KLMA_40147	KLMA_40147	Transport reactions (diffusion) // Transport reactions (diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBH5	KLMA_50333	KLMA_50333	Nitrogen metabolism // Nitrogen metabolism // Glycine, serine and threonine metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TBI1	KLMA_30149	KLMA_30149	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Glutathione metabolism // Glutathione metabolism	Inf	0	Inf	0.00471261536222267	Inf	0	Inf	0
W0TBI3	KLMA_30154	KLMA_30154	Glutathione metabolism	Inf	0	Inf	0	Inf	0	Inf	Inf
W0TBI6	KLMA_40344	KLMA_40344	Other reactions // Other reactions // Other reactions	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBJ2	KLMA_30164	KLMA_30164	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBK0	KLMA_50363	KLMA_50363	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBL5	KLMA_30194	KLMA_30194	Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBL9	KLMA_30199	KLMA_30199	Pyrimidine metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TBM3	KLMA_30204	KLMA_30204	Steroid biosynthesis	Inf	0.99009900990099	Inf	0.99009900990099	Inf	0.908952413405454	Inf	Inf
W0TBP1	KLMA_40217	KLMA_40217	Amino sugar and nucleotide sugar metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBP5	KLMA_50151	KLMA_50151	Phenylalanine metabolism // Tryptophan metabolism // Ubiquinone and other terpenoid-quinone biosynthesis // Phenylalanine metabolism // Tryptophan metabolism // Ubiquinone and other terpenoid-quinone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBQ2	KLMA_30234	KLMA_30234	Transport reactions (diffusion) // Transport reactions (diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBT3	KLMA_40257	KLMA_40257	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
